;UUID;Title Geocat;All Keywords Geocat;Keyword BGDI;Bundesamt Geocat;Organisation Geocat;Published Geocat;TECHPUBLAYER;GDSKEY;REMARKS;HASWMTSSERVICE;HASWMSSERVICE;HASFREEWMSSERVICE;HASRAWPACKAGESERVICE;ISPUBLISHEDINAPI;ISPUBLISHEDINONLINEVIEWER
285;954451d0-f68a-4785-92e1-60aff077dd91;ISOS - Bundesinventar der schützenswerten Ortsbilder der Schweiz von nationaler Bedeutung ab 2021 - Ortsbildaufnahmen;opendata.swiss, Geobasisdienst, Ortsbild, BGDI Bundesgeodaten-Infrastruktur, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Bundesinventar, isos, Baudenkmal, Kulturgut, Denkmalerhaltung, Historischer Standort, Bewirtschaftungsgebiete/Schutzgebiete/geregelte Gebiete und Berichterstattungseinheiten;yes;BAK;Bundesamt für Kultur - ISOS;yes;ch.bak.bundesinventar-schuetzenswerte-ortsbilder;ISOS;;True;False;True;True;True;True
286;c99e4a84-b340-4c83-ad3f-f5bcb15a1bf1;Bundesinventar der historischen Verkehrswege der Schweiz, Geländekarte;Langsamverkehr, Historischer Verkehrsweg, opendata.swiss, e-geo.ch, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-gelaendekarte;IVS_GELÄNDEKARTE;;True;False;True;True;True;True
287;70b6e2ac-c7ea-4699-a22e-65792aa3b0b9;Bundesinventar der historischen Verkehrswege der Schweiz (IVS);opendata.swiss, e-geo.ch, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Historischer Verkehrsweg, Langsamverkehr, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-nat;IVS_NAT;;True;False;True;True;True;True
288;aab3c0bf-bfa3-48e0-84d7-1a7b86e04509;Bundesinventar der historischen Verkehrswege der Schweiz, Abgrenzungen;Langsamverkehr, Historischer Verkehrsweg, Bundesinventar, e-geo.ch, opendata.swiss, nationales Inventar, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-nat_abgrenzungen;IVS_NAT;;True;False;True;True;True;True
289;8c750eb5-d781-4b14-8dee-3d8943b04465;Verlauf historischer Verkehrswege von nationaler Bedeutung ohne Substanz;Langsamverkehr, Historischer Verkehrsweg, e-geo.ch, opendata.swiss, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-nat-verlaeufe;IVS_NAT;;True;False;True;True;True;True
290;3cf031e4-eef0-4c14-8bed-d132393dd4bc;Bundesinventar der historischen Verkehrswege der Schweiz, Wegbegleiter;Historischer Verkehrsweg, Langsamverkehr, opendata.swiss, e-geo.ch, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-nat_wegbegleiter;IVS_NAT;;True;False;True;True;True;True
291;f59f9e16-1f67-47bf-ade0-fcce715ce6fe;Inventar der historischen Verkehrswege der Schweiz von regionaler und lokaler Bedeutung;Historischer Verkehrsweg, opendata.swiss, Langsamverkehr, e-geo.ch, Verkehrsnetze;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.ivs-reg_loc;IVS_REG;;True;False;True;True;True;True
292;200a2d0e-afe1-45d8-aeaf-ea3621cc6afe;Bundesinventar der eidgenössischen Jagdbanngebiete (inkl. Routennetz) - Jagdbanngebiete;e-geo.ch, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Geobasisdaten, Umwelt, Schutzgebiete, Lebensräume und Biotope;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.bundesinventare-jagdbanngebiete;JAGDBANNGEBIETE;;True;False;True;True;True;True
293;1786c0cc-8aac-44b1-880c-aa627de09c1e;Quellen und Schwinden in Karstgebieten;Grundwasser, Hydrogeologie, Umwelt, Karstgebiet;no;BAFU;Bundesamt für Umwelt / Sektion Hydrogeologische Grundlagen;yes;ch.bafu.karst-quellen_schwinden;KARSTGEB;;True;False;True;True;True;True
294;7db32f1d-691d-4d2d-a842-ee188210acf6;Unterirdische Fliesswege in Karstgebieten;Grundwasser, Hydrogeologie, Karstgebiet, Umwelt;no;BAFU;Bundesamt für Umwelt / Sektion Hydrogeologische Grundlagen;yes;ch.bafu.karst-unterirdische_fliesswege;KARSTGEB;;True;False;True;True;True;True
295;4ea295bb-a098-492b-84f8-e7687737fb35;Ausdehnung der Grundwasservorkommen in Karstgebieten;Grundwasser, Umwelt, Hydrogeologie, Karstgebiet;no;BAFU;Bundesamt für Umwelt / Sektion Hydrogeologische Grundlagen;yes;ch.bafu.karst-ausdehnung_grundwasservorkommen;KARSTGEB;;True;False;True;True;True;True
296;01811bd5-7f55-4c89-92f2-78fcd379affa;Einzugsgebiete in Karstgebieten;Umwelt, Grundwasser, Hydrogeologie, Karstgebiet;no;BAFU;Bundesamt für Umwelt / Sektion Hydrogeologische Grundlagen;yes;ch.bafu.karst-einzugsgebiete;KARSTGEB;;True;False;True;True;True;True
297;fa918831-97d1-4486-a348-c891f4e900ad;Einzugsgebietseinheiten in Karstgebieten;Umwelt, Hydrogeologie, Grundwasser, Karstgebiet;no;BAFU;Bundesamt für Umwelt / Sektion Hydrogeologische Grundlagen;yes;ch.bafu.karst-einzugsgebietseinheiten;KARSTGEB;;True;False;True;True;True;True
298;ab76361f-657d-4705-9053-95f89ecab126;Kartierung der Auengebiete von nationaler Bedeutung;opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Umwelt, Schutzgebiete, Lebensräume und Biotope;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.auen-vegetationskarten;KARTIERUNG_AUENGEBIETE;;True;False;True;True;True;True
299;d56dc013-2659-4664-8829-7e097dfa4173;Kataster der belasteten Standorte im Bereich des Militärs (KbS VBS);BGDI Bundesgeodaten-Infrastruktur, Belasteter Standort, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, Grundbuch, Militär, Altlast, Schießanlage, Umweltüberwachung;yes;VBS;Generalsekretariat VBS;yes;ch.vbs.kataster-belasteter-standorte-militaer;KBS_MILITAER;;False;False;True;True;True;True
300;7d733ab6-ae8f-4a6c-bf31-b379d8e6ac4f;Kataster der belasteten Standorte im Bereich des Militärs (KbS VBS) OeREB;Geodaten, ÖREB, Belasteter Standort, Altlast, Militär, Grundbuch, Schießanlage, Umweltüberwachung;no;VBS;Generalsekretariat VBS;yes;ch.vbs.kataster-belasteter-standorte-militaer.oereb;KBS_MILITAER;;False;False;True;True;True;True
301;c022c6b6-67ad-4023-8d01-cd0d89cf73a6;Kataster der belasteten Standorte im Bereich des öffentlichen Verkehrs (KbS BAV);Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, opendata.swiss, Altlast, Öffentlicher Verkehr, Bahnhof, Eisenbahn, Umweltüberwachung;no;BAV;Bundesamt für Verkehr;yes;ch.bav.kataster-belasteter-standorte-oev;KBS_OEV;;False;False;True;True;True;True
302;8972ad4c-8a2e-4ba7-b3ea-ab709b816674;Kataster der belasteten Standorte im Bereich des öffentlichen Verkehrs (KbS BAV) OeREB;Bahnhof, Öffentlicher Verkehr, Altlast, Eisenbahn, Boden, Umweltüberwachung, ÖREB;no;BAV;Bundesamt für Verkehr;yes;ch.bav.kataster-belasteter-standorte-oev.oereb;KBS_OEV;Speziallayer OEREB: nur WMS und Feature Service;False;False;True;True;True;False
303;3f7c8f9f-b1be-4eb6-a9e2-7bdacf35dd58;Kataster der belasteten Standorte im Bereich der zivilen Flugplätze (KbS BAZL);Luftfahrt, Flugplatz, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Belasteter Standort, opendata.swiss, Flughafen, Altlast, Umweltüberwachung;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.kataster-belasteter-standorte-zivilflugplaetze;KBS_ZIVILFLUGPLAETZE;;False;False;True;True;True;True
304;d9eaaa0b-7154-4ad9-ba1d-13c55036d452;Kataster der belasteten Standorte im Bereich der zivilen Flugplätze (KbS BAZL) OeREB;ÖREB, Flugplatz, Luftfahrt, Belasteter Standort, Flughafen, Altlast, Umweltüberwachung, Boden;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.kataster-belasteter-standorte-zivilflugplaetze.oereb;KBS_ZIVILFLUGPLAETZE;;False;False;True;True;True;False
305;d9596eaf-5629-4756-9a46-4f178407b905;Kehrichtverbrennungsanlagen (KVA);Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Energiequellen, Energierueckgewinnung, Abfall, Abfallverbrennung, Abfallbeseitigung, Energie;no;BFE;Bundesamt für Energie;yes;ch.bfe.kehrichtverbrennungsanlagen;KEHRICHTVERBRENNUNGSANLAGEN;;True;False;True;True;True;True
306;74e0e4a7-165a-414d-b1a5-1921162f04ab;Kernkraftwerke;opendata.swiss, INSPIRE, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, Versorgungswirtschaft und staatliche Dienste, Energiequellen;no;BFE;Bundesamt für Energie;yes;ch.bfe.kernkraftwerke;KERNKRAFTWERKE;;True;False;True;True;True;True
307;c4b695b0-23ad-4d0d-a496-16fc0f597819;Kleinwasserkraftpotentiale der Schweizer Gewässer;opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Energie, Erneuerbare Energiequelle, Wasserkraft;no;BFE;Bundesamt für Energie;yes;ch.bfe.kleinwasserkraftpotentiale;KLEINWASSERKRAFTPOTENTIALE;;True;False;True;False;True;True
308;aaa31b34-09da-4944-b43e-fb1b21cc6f96;Klimaeignungskarte für die Landwirtschaft - Körnermais;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-koernermais;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
309;04aa6587-d884-4c20-87a3-ff537e6d2626;Klimaeignungskarte für die Landwirtschaft - Getreidebau;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-getreidebau;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
310;0335f9f0-b0b1-4925-9c9d-d530ed2dd1cf;Klimaeignungskarte für die Landwirtschaft - Niederschläge;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.niederschlagshaushalt;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
311;17b0f989-a79e-4837-b5a2-cf38c23a662c;Klimaeignungskarte für die Landwirtschaft - Sommer-Zwischenfruchtbau;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-zwischenfruchtbau;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
312;f743a51c-7487-46a5-af16-5bf031edc417;Klimaeignungskarte für die Landwirtschaft - Übersicht;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-typ;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
313;fe7c18e2-87d3-464f-a22e-7cc03e61d480;Klimaeignungskarte für die Landwirtschaft - Spezialkulturen;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-spezialkulturen;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
314;8148d26b-7aae-48b1-8c02-a391c33f59a7;Klimaeignungskarte für die Landwirtschaft - Kulturland;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-kulturland;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
315;4f01b7dd-a576-45ee-9158-82789334c577;Klimaeignungskarte für die Landwirtschaft - Futterbau;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-futterbau;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
316;859f26d4-f820-4b1f-bad4-44e88bae59a6;Klimaeignungskarte für die Landwirtschaft - Kartoffeln;Anbaueignung, opendata.swiss, Klimawirkung, Meteorologisch-geografische Kennwerte, Bodennutzung;no;BLW;Bundesamt für Landwirtschaft;yes;ch.blw.klimaeignung-kartoffeln;KLIMAEIGNUNGSKARTE;;True;False;True;True;True;True
317;0d216c1b-2998-4eb9-a47b-ac88aafb7271;Projekte der Koordinationsstelle für nachhaltige Mobilität KOMO;opendata.swiss, Mobilität;no;BFE;Bundesamt für Energie;yes;ch.bfe.komo-projekte;KOMO_PROJEKTE;;True;False;True;True;True;True
318;No UUID in BMD4MUM;;;yes;not known;;;ch.swisstopo.konsultation-lk10-flurnamen;KONSULTATION_NAMEN;;False;False;True;False;False;False
319;No UUID in BMD4MUM;;;yes;not known;;;ch.swisstopo.konsultation-lk10-siedlungsnamen;KONSULTATION_NAMEN;;False;False;True;False;False;False
320;No UUID in BMD4MUM;;;yes;not known;;;ch.swisstopo.konsultation-lk10-landeskarte;KONSULTATION_NAMEN;;False;False;True;False;False;False
321;d749d5c4-d362-489b-a6c1-a8ee68aeeaab;Bezugsrahmenwechsel LV03 - LV95: Koordinatenänderung LV03->LV95;Koordinatenreferenzsysteme, Landeskoordinaten, Koordinate, opendata.swiss;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;ch.swisstopo.koordinatenaenderung;KOORDINATENAENDERUNG;;True;False;True;True;True;True
322;88c19d33-d5e3-4ea7-ab98-c44fbda6cf0f;Koordinatennetz WGS84;Bezugssystem, Koordinatenreferenzsysteme, Geografische Gittersysteme;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;org.epsg.grid_4326;KOORDINATENNETZE;for PDF-print of mf-geoadmin2;False;False;True;False;True;True
323;f1c937a2-0066-4476-ad9b-4b621261a6ec;Koordinatennetz CH1903+/LV95;Bezugssystem;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;org.epsg.grid_2056;KOORDINATENNETZE;for PDF-print of mf-geoadmin2;False;False;True;False;True;True
324;e63b269a-d32f-41ac-90a5-e330b0951ce8;Koordinatennetz CH1903/LV03;Bezugssystem, Geografische Gittersysteme, Koordinatenreferenzsysteme;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;org.epsg.grid_21781;KOORDINATENNETZE;for PDF-print of mf-geoadmin2;False;False;True;False;True;True
325;722d70aa-8404-47ca-ae5d-1e521e4229e9;Krebspest - Nachweis in der Schweiz;Tierkrankheit, Fauna, Artenschutz, Fischerei, Umweltüberwachung, opendata.swiss;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.fischerei-krebspest;KREBSPEST;;False;False;False;True;False;True
326;c1a6591c-31a8-416a-a871-666eeeb7dc91;Kulturgüterschutzinventar mit Objekten von nationaler Bedeutung;opendata.swiss, e-geo.ch, Geobasisdaten, Kulturgüterschutz, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Sammlung (Archiv, Bibliothek, Museum), Denkmalerhaltung, Kulturgut, Baudenkmal, Archäologie, Schutzgebiete;no;BABS;Bundesamt für Bevölkerungsschutz;yes;ch.babs.kulturgueter;KULTURGUETER_INVENTAR;;True;False;True;True;True;True
327;60ca4670-dcc2-4dfd-b86b-c27888074093;Revision Kulturgüterschutzinventar mit Objekten von nationaler Bedeutung;Sammlung (Archiv, Bibliothek, Museum), e-geo.ch, Kulturgüterschutz, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Denkmalerhaltung, Archäologie, Baudenkmal, Kulturgut, Schutzgebiete;no;BABS;Bundesamt für Bevölkerungsschutz;yes;ch.babs.kulturgueter-anhoerung;KULTURGUETER_INVENTAR;;True;False;True;True;True;True
328;deb77904-21ff-4ff4-b53d-b6ddb4615168;Ladestationen für Elektroautos;Dateninfrastruktur, Mobilität, Energie;no;BFE;Bundesamt für Energie;yes;ch.bfe.ladestellen-elektromobilitaet;LADESTELLE_ELEKTROMOBILITAET;;False;False;True;True;True;True
329;c4622adc-282a-4368-b3a8-d15769882b6f;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, tatsächliche Emissionen Tag;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Lärm, Lärmschutz, Eisenbahnnetz;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_tatsaechliche_emissionen_tag;LAERMBEL_EISENBAHN;;True;False;True;False;True;True
330;a7efd280-1c64-4fdf-98dd-bec607ff6a9d;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, festgelegte Emissionen Nacht;Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, Lärmschutz, Eisenbahnnetz, Lärm;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_festgelegte_emissionen_nacht;LAERMBEL_EISENBAHN;;True;False;True;False;True;True
331;2d35d97f-e7b9-4d40-8654-d6adfaf26240;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, festgelegte Emissionen Tag;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Lärmschutz, Eisenbahnnetz, Lärm;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_festgelegte_emissionen_tag;LAERMBEL_EISENBAHN;;True;False;True;False;True;True
332;49f67f0b-6122-42f3-8391-f2ceeb367c2f;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, tatsächliche Emissionen Nacht;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Lärmschutz, Eisenbahnnetz, Lärm;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_tatsaechliche_emissionen_nacht;LAERMBEL_EISENBAHN;;True;False;True;False;True;True
333;ed8f4713-e0c7-4dca-a7b0-3ef7aeb1bc73;Lärmbelastungskataster für Eisenbahnanlagen - Lärmschutzwände;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Eisenbahnnetz, Lärmschutz, Lärm;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_laermschutzwaende;LAERMBEL_EISENBAHN_IMMISSION;;True;False;True;False;True;True
334;1abcda60-f48d-4340-bc53-4611d49d716c;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, zulässige Immissionen Tag;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Eisenbahnnetz, Lärmschutz, Lärm;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_zulaessige_immissionen_tag;LAERMBEL_EISENBAHN_IMMISSION;;True;False;True;False;True;True
335;a488ff49-540f-4013-aa23-af9a2d2d0d34;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, tatsächliche Immissionen Tag;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Lärm, Eisenbahnnetz, Lärmschutz;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_effektive_immissionen_tag;LAERMBEL_EISENBAHN_IMMISSION;;True;False;True;False;True;True
336;79b73ff5-e8af-4f26-82b6-6d3eda65fc30;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, zulässige Immissionen Nacht;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Lärm, Lärmschutz, Eisenbahnnetz;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_zulaessige_immissionen_nacht;LAERMBEL_EISENBAHN_IMMISSION;;True;False;True;False;True;True
337;e449ba1d-ee2a-42d5-97a9-ad9fcf48b696;Lärmbelastungskataster für Eisenbahnanlagen - Eisenbahnlärm, tatsächliche Immissionen Nacht;Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Eisenbahnnetz, Lärm, Lärmschutz;no;BAV;Bundesamt für Verkehr;yes;ch.bav.laermbelastung-eisenbahn_effektive_immissionen_nacht;LAERMBEL_EISENBAHN_IMMISSION;;True;False;True;False;True;True
338;f08c2e4b-e458-431f-b98b-32c59ec7baec;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung Kleinluftfahrzeuge und Grossflugzeuge Lrt (06-22 Uhr);Zivilluftverkehr, Flughafen, Lärmbelastung, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_klein-grossflugzeuge;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
339;f9bff7c5-8390-4538-82b6-9595d6133e31;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung 2. Nachtstunde Lrn (23-24 Uhr);Lärmbelastung, Flughafen, Zivilluftverkehr, Flugplatz, Luftfahrt;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_zweite-nachtstunde;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
340;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung Militärflugplatz inkl. ziviler Flugverkehr Lr;Flughafen, Zivilluftverkehr, Lärmbelastung, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_militaer-gesamt;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
341;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung letzte Nachtstunde Lrn (05-06 Uhr);Flughafen, Zivilluftverkehr, Lärmbelastung, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_letzte-nachtstunde;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
342;88237a28-1e39-440f-89c4-a26c8a605243;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung Kleinluftfahrzeuge Lrk;Flughafen, Zivilluftverkehr, Lärmbelastung, Flugplatz, Luftfahrt;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_kleinluftfahrzeuge;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
343;16e974d6-94ef-4006-97ff-f17428ea6687;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung Helikopter Lmax;Flughafen, Zivilluftverkehr, Lärmbelastung, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_helikopter-maximalpegel;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
344;7d6f8271-37ef-40e2-a7c0-8014100697b8;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung Helikopter Lr;Flughafen, Lärmbelastung, Zivilluftverkehr, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_helikopter;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
345;e53ef5a2-628d-46bd-a14e-d0d275cdec77;Lärmbelastungskataster für zivile Flugplätze - Lärmbelastung 1. Nachtstunde Lrn (22-23 Uhr);Lärmbelastung, Flughafen, Zivilluftverkehr, Luftfahrt, Flugplatz;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.laermbelastungskataster-zivilflugplaetze_erste-nachtstunde;LAERMBEL_ZIVFLUGPLZ;;False;False;True;True;True;True
346;7a49183b-9766-40dd-936c-fb09fdded185;Lagefixpunkte LFP1 (Landesvermessung);Koordinate, Bezugsrahmen, Landesvermessung, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, Landeskoordinaten, Geodäsie, Höhe, Koordinatenreferenzsysteme, opendata.swiss;no;swisstopo;Geodäsie und Eidgenössische Vermessungsdirektion;yes;ch.swisstopo.fixpunkte-lfp1;LAGEFIXPUNKTE_LFP1;data.geo.admin.ch bucket only for feature attachments;False;False;True;False;True;True
